c2_g1_i1	ENSACAT00000022572	4e-32
c2_g1_i1	ENSACAT00000022572	4e-32
c2_g1_i1	ENSACAT00000022572	1e-31
c2_g1_i1	ENSACAT00000022572	1e-31
c2_g1_i1	ENSACAT00000022572	1e-31
c2_g1_i1	ENSACAT00000022572	1e-27
c2_g1_i1	ENSACAT00000022572	1e-27
c2_g1_i1	ENSACAT00000022572	6e-26
c2_g1_i1	ENSACAT00000022572	6e-26
c2_g1_i1	ENSACAT00000022572	1e-24
c2_g1_i1	ENSACAT00000022572	1e-24
c2_g1_i1	ENSACAT00000022572	1e-16
c2_g1_i1	ENSACAT00000022572	1e-16
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	0.0
c3_g1_i1	ENSACAT00000029918	6e-165
c3_g1_i1	ENSACAT00000029918	6e-165
c3_g1_i1	ENSACAT00000029918	8e-162
c3_g1_i1	ENSACAT00000029918	8e-162
c3_g1_i1	ENSACAT00000029918	8e-162
c3_g1_i1	ENSACAT00000029918	8e-162
c3_g1_i1	ENSACAT00000029918	0.001
c3_g1_i1	ENSACAT00000029918	0.002
c3_g1_i1	ENSACAT00000029918	0.002
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	0.0
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	1e-170
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c6_g1_i1	ENSACAT00000003272	5e-163
c8_g1_i1	ENSACAT00000013832	2e-16
c8_g1_i1	ENSACAT00000013832	1e-11
c8_g1_i1	ENSACAT00000013832	1e-11
c8_g1_i1	ENSACAT00000013832	2e-11
c8_g1_i1	ENSACAT00000013832	3e-10
c8_g1_i1	ENSACAT00000013832	7e-10
c8_g1_i1	ENSACAT00000013832	9e-10
c8_g1_i1	ENSACAT00000013832	9e-10
c8_g1_i1	ENSACAT00000013832	2e-09
c8_g1_i1	ENSACAT00000013832	3e-09
c8_g1_i1	ENSACAT00000013832	5e-09
c8_g1_i1	ENSACAT00000013832	5e-09
c8_g1_i1	ENSACAT00000013832	6e-09
c8_g1_i1	ENSACAT00000013832	6e-08
c8_g1_i1	ENSACAT00000013832	1e-06
c8_g1_i1	ENSACAT00000013832	8e-04
c8_g1_i1	ENSACAT00000013832	0.003
c16_g1_i1	ENSACAT00000008795	8e-33
c16_g1_i1	ENSACAT00000008795	8e-33
c16_g1_i1	ENSACAT00000008795	8e-33
c16_g1_i1	ENSACAT00000008795	8e-33
c16_g1_i1	ENSACAT00000008795	3e-32
c16_g1_i1	ENSACAT00000008795	3e-32
c16_g1_i1	ENSACAT00000008795	3e-32
c16_g1_i1	ENSACAT00000008795	3e-32
c16_g1_i1	ENSACAT00000008795	1e-28
c16_g1_i1	ENSACAT00000008795	1e-28
c16_g1_i1	ENSACAT00000008795	1e-28
c16_g1_i1	ENSACAT00000008795	1e-28
c16_g1_i1	ENSACAT00000008795	1e-27
c16_g1_i1	ENSACAT00000008795	1e-27
c16_g1_i1	ENSACAT00000008795	1e-27
c16_g1_i1	ENSACAT00000008795	3e-22
c16_g1_i1	ENSACAT00000008795	3e-22
c16_g1_i1	ENSACAT00000008795	6e-22
c16_g1_i1	ENSACAT00000008795	6e-22
c16_g1_i2	ENSACAT00000008795	6e-23
c16_g1_i2	ENSACAT00000008795	6e-23
c16_g1_i2	ENSACAT00000008795	6e-23
c16_g1_i2	ENSACAT00000008795	3e-22
c16_g1_i2	ENSACAT00000008795	3e-22
c16_g1_i2	ENSACAT00000008795	3e-22
c16_g1_i2	ENSACAT00000008795	1e-20
c16_g1_i2	ENSACAT00000008795	1e-20
c16_g1_i2	ENSACAT00000008795	1e-20
c16_g1_i2	ENSACAT00000008795	3e-18
c16_g1_i2	ENSACAT00000008795	3e-18
c16_g1_i2	ENSACAT00000008795	3e-18
c16_g1_i2	ENSACAT00000008795	5e-13
c16_g1_i2	ENSACAT00000008795	5e-13
c16_g1_i2	ENSACAT00000008795	1e-12
c16_g1_i2	ENSACAT00000008795	1e-12
c18_g1_i1	ENSACAT00000012784	0.0
c18_g1_i1	ENSACAT00000012784	0.0
c18_g1_i1	ENSACAT00000012784	0.0
c18_g1_i1	ENSACAT00000012784	0.0
c18_g1_i1	ENSACAT00000012784	0.0
c18_g1_i1	ENSACAT00000012784	0.0
c18_g1_i1	ENSACAT00000012784	0.0
c18_g1_i1	ENSACAT00000012784	0.0
c18_g1_i1	ENSACAT00000012784	0.0
c18_g1_i1	ENSACAT00000012784	0.0
c18_g1_i1	ENSACAT00000012784	0.0
c18_g1_i1	ENSACAT00000012784	2e-52
c19_g1_i1	ENSACAT00000024287	3e-12
c19_g1_i1	ENSACAT00000024287	2e-10
c19_g1_i1	ENSACAT00000024287	3e-10
c19_g1_i1	ENSACAT00000024287	3e-08
c19_g1_i1	ENSACAT00000024287	9e-07
c19_g1_i1	ENSACAT00000024287	9e-06
c19_g1_i2	ENSACAT00000024287	4e-58
c19_g1_i2	ENSACAT00000024287	4e-58
c19_g1_i2	ENSACAT00000024287	2e-52
c19_g1_i2	ENSACAT00000024287	2e-52
c19_g1_i2	ENSACAT00000024287	9e-50
c19_g1_i2	ENSACAT00000024287	9e-50
c19_g1_i2	ENSACAT00000024287	3e-46
c19_g1_i2	ENSACAT00000024287	3e-46
c19_g1_i2	ENSACAT00000024287	3e-46
c19_g1_i2	ENSACAT00000024287	2e-40
c19_g1_i2	ENSACAT00000024287	2e-40
c19_g1_i2	ENSACAT00000024287	6e-40
c19_g1_i2	ENSACAT00000024287	6e-40
c22_g2_i1	ENSACAT00000003600	4e-50
c22_g2_i1	ENSACAT00000003600	4e-50
c22_g2_i1	ENSACAT00000003600	4e-50
c22_g2_i1	ENSACAT00000003600	4e-50
c22_g2_i1	ENSACAT00000003600	1e-38
c22_g2_i1	ENSACAT00000003600	1e-38
c22_g2_i1	ENSACAT00000003600	1e-38
c22_g2_i1	ENSACAT00000003600	1e-38
c22_g2_i1	ENSACAT00000003600	4e-30
c22_g2_i1	ENSACAT00000003600	4e-30
c22_g2_i1	ENSACAT00000003600	4e-30
c22_g2_i1	ENSACAT00000003600	3e-28
c22_g2_i1	ENSACAT00000003600	3e-28
c22_g2_i1	ENSACAT00000003600	3e-28
c22_g2_i1	ENSACAT00000003600	3e-28
c22_g2_i1	ENSACAT00000003600	7e-24
c22_g2_i1	ENSACAT00000003600	7e-24
c22_g2_i1	ENSACAT00000003600	7e-24
c22_g2_i1	ENSACAT00000003600	4e-21
c22_g2_i1	ENSACAT00000003600	4e-21
c22_g2_i1	ENSACAT00000003600	4e-21
c22_g2_i1	ENSACAT00000003600	4e-10
c33_g1_i1	ENSACAT00000010718	1e-15
c33_g1_i1	ENSACAT00000010718	1e-11
c33_g1_i1	ENSACAT00000010718	8e-10
c33_g1_i1	ENSACAT00000010718	8e-09
c33_g1_i1	ENSACAT00000010718	2e-06
c33_g1_i1	ENSACAT00000010718	4e-06
c37_g1_i1	ENSACAT00000002385	0.003
c37_g1_i1	ENSACAT00000002385	0.003
c40_g1_i1	ENSACAT00000023053	2e-84
c40_g1_i1	ENSACAT00000023053	2e-77
